File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020129_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-08,4995.0,0.0002,0.3186,"(0.0002,0.3186)",0.0725,0.0634,0.004,0.1116,0.2495,0.0554,0.0002,0.0194
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020130_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-09,4893.0,0.1838,1.0,"(0.1838,1.0)",0.6535,0.1948,0.0379,0.8146,1.0,0.6491,0.1838,0.4985
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020130_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-09,4888.0,0.0002,0.4901,"(0.0002,0.4901)",0.2003,0.1163,0.0135,0.2844,0.4901,0.1969,0.0002,0.1048
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020130_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-09,4845.0,0.0002,0.3186,"(0.0002,0.3186)",0.0758,0.0654,0.0043,0.117,0.2604,0.0578,0.0002,0.0207
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020131_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-10,4927.0,0.1838,1.0,"(0.1838,1.0)",0.6538,0.1916,0.0367,0.8104,1.0,0.6464,0.1838,0.5034
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020131_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-10,4920.0,0.0002,0.4961,"(0.0002,0.4961)",0.204,0.1174,0.0138,0.2899,0.4961,0.1998,0.0002,0.1085
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020131_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-10,4875.0,0.0002,0.3186,"(0.0002,0.3186)",0.0736,0.0643,0.0041,0.1136,0.254,0.0558,0.0002,0.0197
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020132_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-11,5053.0,0.1838,1.0,"(0.1838,1.0)",0.6541,0.1945,0.0378,0.8146,1.0,0.6486,0.1838,0.5013
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020132_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-11,5045.0,0.0002,0.4961,"(0.0002,0.4961)",0.1998,0.1165,0.0136,0.2834,0.4961,0.1941,0.0002,0.1049
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020132_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-11,5000.0,0.0002,0.3186,"(0.0002,0.3186)",0.0748,0.0648,0.0042,0.1154,0.2584,0.0572,0.0002,0.0199
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020133_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-12,4804.0,0.2043,1.0,"(0.2043,1.0)",0.6504,0.1914,0.0366,0.8081,1.0,0.6436,0.2043,0.5008
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020133_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-12,4801.0,0.0002,0.4901,"(0.0002,0.4901)",0.2043,0.116,0.0135,0.2891,0.4901,0.2017,0.0002,0.109
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020133_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-12,4758.0,0.0002,0.3186,"(0.0002,0.3186)",0.076,0.0651,0.0042,0.1173,0.2604,0.0585,0.0002,0.0212
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020134_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-13,4152.0,0.1838,1.0,"(0.1838,1.0)",0.6579,0.1903,0.0362,0.8129,1.0,0.6581,0.1838,0.5086
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020134_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-13,4145.0,0.0002,0.4961,"(0.0002,0.4961)",0.2003,0.1174,0.0138,0.284,0.4961,0.1934,0.0002,0.1047
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020134_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-13,4128.0,0.0002,0.3186,"(0.0002,0.3186)",0.0724,0.0633,0.004,0.1118,0.2505,0.0554,0.0002,0.0192
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020135_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-14,4094.0,0.1838,1.0,"(0.1838,1.0)",0.6592,0.1969,0.0388,0.8242,1.0,0.6546,0.1838,0.5033
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020135_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-14,4086.0,0.0002,0.4901,"(0.0002,0.4901)",0.1964,0.1179,0.0139,0.2824,0.4901,0.1907,0.0002,0.0986
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020135_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-14,4045.0,0.0002,0.3186,"(0.0002,0.3186)",0.0748,0.0657,0.0043,0.1159,0.2604,0.0572,0.0002,0.0188
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020136_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-15,4815.0,0.1939,1.0,"(0.1939,1.0)",0.6504,0.1928,0.0372,0.8089,1.0,0.6443,0.1939,0.4984
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020136_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-15,4809.0,0.0002,0.4961,"(0.0002,0.4961)",0.2048,0.1165,0.0136,0.2896,0.4961,0.2019,0.0002,0.1099
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020136_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-15,4765.0,0.0002,0.3186,"(0.0002,0.3186)",0.0757,0.0653,0.0043,0.1173,0.2624,0.0583,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020137_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-16,5049.0,0.1838,1.0,"(0.1838,1.0)",0.6587,0.1918,0.0368,0.816,1.0,0.6553,0.1838,0.5096
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020137_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-16,5041.0,0.0002,0.4961,"(0.0002,0.4961)",0.2009,0.1175,0.0138,0.2867,0.4961,0.195,0.0002,0.1046
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020137_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-16,4996.0,0.0002,0.3186,"(0.0002,0.3186)",0.0726,0.0635,0.004,0.1116,0.2495,0.0554,0.0002,0.0194
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020138_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-17,4889.0,0.1838,1.0,"(0.1838,1.0)",0.6534,0.1948,0.038,0.8146,1.0,0.6491,0.1838,0.4985
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020138_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-17,4884.0,0.0002,0.4901,"(0.0002,0.4901)",0.2002,0.1162,0.0135,0.2843,0.4901,0.1968,0.0002,0.1048
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020138_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-17,4841.0,0.0002,0.3186,"(0.0002,0.3186)",0.0758,0.0654,0.0043,0.117,0.2604,0.0578,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020139_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-18,4927.0,0.1838,1.0,"(0.1838,1.0)",0.6537,0.1916,0.0367,0.8104,1.0,0.646,0.1838,0.5032
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020139_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-18,4920.0,0.0002,0.4961,"(0.0002,0.4961)",0.204,0.1174,0.0138,0.2898,0.4961,0.1998,0.0002,0.1085
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020139_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-18,4875.0,0.0002,0.3186,"(0.0002,0.3186)",0.0736,0.0643,0.0041,0.1137,0.254,0.0559,0.0002,0.0197
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020140_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-19,4516.0,0.1838,1.0,"(0.1838,1.0)",0.6461,0.1943,0.0377,0.8033,1.0,0.6433,0.1838,0.492
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020140_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-19,4510.0,0.0002,0.4961,"(0.0002,0.4961)",0.2001,0.1145,0.0131,0.2809,0.4961,0.1955,0.0002,0.108
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020140_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-19,4493.0,0.0002,0.3186,"(0.0002,0.3186)",0.0775,0.0654,0.0043,0.1198,0.2669,0.0609,0.0002,0.0216
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020141_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-20,3479.0,0.2043,1.0,"(0.2043,1.0)",0.6601,0.1916,0.0367,0.8188,1.0,0.6537,0.2043,0.5125
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020141_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-20,3478.0,0.0002,0.4901,"(0.0002,0.4901)",0.2015,0.1178,0.0139,0.2869,0.4901,0.1957,0.0002,0.1048
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020141_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-20,3436.0,0.0002,0.3109,"(0.0002,0.3109)",0.0727,0.0643,0.0041,0.1119,0.2505,0.0556,0.0002,0.0187
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020142_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-21,4150.0,0.1838,1.0,"(0.1838,1.0)",0.6579,0.1903,0.0362,0.8131,1.0,0.6581,0.1838,0.5087
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020142_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-21,4143.0,0.0002,0.4961,"(0.0002,0.4961)",0.2003,0.1173,0.0138,0.284,0.4961,0.1934,0.0002,0.1047
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020142_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-21,4126.0,0.0002,0.3186,"(0.0002,0.3186)",0.0725,0.0634,0.004,0.1119,0.2505,0.0554,0.0002,0.0192
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020143_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-22,5023.0,0.1838,1.0,"(0.1838,1.0)",0.6537,0.1957,0.0383,0.8157,1.0,0.6484,0.1838,0.4991
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020143_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-22,5015.0,0.0002,0.4901,"(0.0002,0.4901)",0.1979,0.1161,0.0135,0.2819,0.4901,0.1933,0.0002,0.1024
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020143_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-22,4970.0,0.0002,0.3186,"(0.0002,0.3186)",0.076,0.065,0.0042,0.1173,0.2621,0.0589,0.0002,0.0207
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020144_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-23,4809.0,0.1939,1.0,"(0.1939,1.0)",0.6503,0.1928,0.0372,0.8088,1.0,0.6443,0.1939,0.4983
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020144_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-23,4803.0,0.0002,0.4961,"(0.0002,0.4961)",0.2049,0.1165,0.0136,0.2896,0.4961,0.2019,0.0002,0.11
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020144_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-23,4759.0,0.0002,0.3186,"(0.0002,0.3186)",0.0757,0.0652,0.0043,0.1173,0.2624,0.0583,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020145_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-24,4117.0,0.1838,1.0,"(0.1838,1.0)",0.6639,0.1907,0.0364,0.8214,1.0,0.6624,0.1838,0.5165
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020145_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-24,4109.0,0.0002,0.4961,"(0.0002,0.4961)",0.1997,0.1185,0.0141,0.2865,0.4961,0.192,0.0002,0.1008
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020145_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-24,4068.0,0.0002,0.3109,"(0.0002,0.3109)",0.0706,0.063,0.004,0.1089,0.2445,0.0524,0.0002,0.0181
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020146_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-25,4892.0,0.1838,1.0,"(0.1838,1.0)",0.6536,0.1949,0.038,0.8149,1.0,0.6496,0.1838,0.4989
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020146_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-25,4887.0,0.0002,0.4901,"(0.0002,0.4901)",0.2002,0.1163,0.0135,0.2843,0.4901,0.1968,0.0002,0.1046
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020146_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-25,4844.0,0.0002,0.3186,"(0.0002,0.3186)",0.0757,0.0654,0.0043,0.1169,0.2604,0.0576,0.0002,0.0205
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020147_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-26,2612.0,0.2043,1.0,"(0.2043,1.0)",0.6563,0.1942,0.0377,0.8166,1.0,0.6451,0.2043,0.4976
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020147_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-26,2609.0,0.0002,0.4901,"(0.0002,0.4901)",0.2079,0.1179,0.0139,0.2983,0.4901,0.209,0.0002,0.1124
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020147_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-26,2566.0,0.0002,0.3186,"(0.0002,0.3186)",0.0771,0.0669,0.0045,0.1182,0.2604,0.0573,0.0002,0.0227
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020148_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-27,4516.0,0.1838,1.0,"(0.1838,1.0)",0.6461,0.1943,0.0377,0.8031,1.0,0.6433,0.1838,0.492
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020148_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-27,4510.0,0.0002,0.4961,"(0.0002,0.4961)",0.2001,0.1145,0.0131,0.2807,0.4961,0.1955,0.0002,0.1081
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020148_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-27,4493.0,0.0002,0.3186,"(0.0002,0.3186)",0.0775,0.0654,0.0043,0.1199,0.2671,0.0609,0.0002,0.0216
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020149_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-28,4810.0,0.1838,1.0,"(0.1838,1.0)",0.6501,0.1914,0.0367,0.8078,1.0,0.6433,0.1838,0.5003
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020149_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-28,4808.0,0.0002,0.4901,"(0.0002,0.4901)",0.2042,0.1159,0.0134,0.2889,0.4901,0.2018,0.0002,0.1091
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020149_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-28,4765.0,0.0002,0.3186,"(0.0002,0.3186)",0.0762,0.0652,0.0042,0.1176,0.2604,0.0586,0.0002,0.0213
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020150_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-29,3218.0,0.1925,1.0,"(0.1925,1.0)",0.6571,0.1896,0.0359,0.8108,1.0,0.6493,0.1925,0.5051
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020150_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-29,3213.0,0.0002,0.4901,"(0.0002,0.4901)",0.2065,0.1174,0.0138,0.2941,0.4901,0.2016,0.0002,0.1144
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020150_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-29,3169.0,0.0002,0.3186,"(0.0002,0.3186)",0.0739,0.0639,0.0041,0.113,0.2505,0.0561,0.0002,0.021
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020151_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-30,4637.0,0.1838,1.0,"(0.1838,1.0)",0.6476,0.1949,0.038,0.8082,1.0,0.6438,0.1838,0.4932
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020151_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-30,4631.0,0.0002,0.4901,"(0.0002,0.4901)",0.1985,0.1148,0.0132,0.2807,0.4901,0.1946,0.0002,0.1049
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020151_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-30,4612.0,0.0002,0.3186,"(0.0002,0.3186)",0.0777,0.0652,0.0043,0.1196,0.2657,0.0614,0.0002,0.0221
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020152_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-31,4811.0,0.1939,1.0,"(0.1939,1.0)",0.6503,0.1928,0.0372,0.8088,1.0,0.6443,0.1939,0.4983
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020152_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-31,4805.0,0.0002,0.4961,"(0.0002,0.4961)",0.2049,0.1165,0.0136,0.2896,0.4961,0.2019,0.0002,0.1101
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020152_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-05-31,4761.0,0.0002,0.3186,"(0.0002,0.3186)",0.0757,0.0653,0.0043,0.1173,0.2624,0.0583,0.0002,0.0206
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020153_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-01,4119.0,0.1838,1.0,"(0.1838,1.0)",0.6642,0.1906,0.0363,0.8216,1.0,0.663,0.1838,0.5166
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020153_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-01,4111.0,0.0002,0.4961,"(0.0002,0.4961)",0.1997,0.1186,0.0141,0.2865,0.4961,0.1918,0.0002,0.1007
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020153_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-01,4070.0,0.0002,0.3109,"(0.0002,0.3109)",0.0705,0.0629,0.004,0.1088,0.2445,0.0521,0.0002,0.0181
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020154_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-02,3422.0,0.1925,1.0,"(0.1925,1.0)",0.6628,0.195,0.038,0.825,1.0,0.6624,0.1925,0.5096
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020154_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-02,3419.0,0.0002,0.4901,"(0.0002,0.4901)",0.1965,0.1168,0.0136,0.2804,0.4901,0.19,0.0002,0.1007
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020154_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-02,3376.0,0.0002,0.3186,"(0.0002,0.3186)",0.0737,0.0646,0.0042,0.1138,0.2553,0.056,0.0002,0.0192
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020155_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-03,2615.0,0.2043,1.0,"(0.2043,1.0)",0.6566,0.1944,0.0378,0.8168,1.0,0.6451,0.2043,0.4979
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020155_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-03,2612.0,0.0002,0.4901,"(0.0002,0.4901)",0.2077,0.1179,0.0139,0.2982,0.4901,0.2089,0.0002,0.1116
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020155_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-03,2569.0,0.0002,0.3186,"(0.0002,0.3186)",0.077,0.067,0.0045,0.1182,0.2604,0.0572,0.0002,0.0224
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020156_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-04,4519.0,0.1838,1.0,"(0.1838,1.0)",0.646,0.1943,0.0377,0.8032,1.0,0.6432,0.1838,0.492
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020156_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-04,4513.0,0.0002,0.4961,"(0.0002,0.4961)",0.2002,0.1145,0.0131,0.2808,0.4961,0.1956,0.0002,0.1081
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020156_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-04,4496.0,0.0002,0.3186,"(0.0002,0.3186)",0.0775,0.0654,0.0043,0.1198,0.2671,0.0609,0.0002,0.0216
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_0_doy2020157_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-05,4805.0,0.1838,1.0,"(0.1838,1.0)",0.65,0.1915,0.0367,0.8079,1.0,0.6434,0.1838,0.5002
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_1_doy2020157_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-05,4803.0,0.0002,0.4901,"(0.0002,0.4901)",0.2042,0.1158,0.0134,0.2888,0.4901,0.2018,0.0002,0.1092
SPL3SMP_006_Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction_2_doy2020157_aid0001,Soil_Moisture_Retrieval_Data_AM_landcover_class_fraction,aid0001,2020-06-05,4760.0,0.0002,0.3186,"(0.0002,0.3186)",0.0762,0.0652,0.0042,0.1177,0.2621,0.0586,0.0002,0.0213
